t	V	DV/V0 in %
28.18	33.1118	-8.02287
28.19	33.1118	-8.02289
28.2	33.1118	-8.02291
28.21	33.1117	-8.02293
28.22	33.1117	-8.02295
28.23	33.1117	-8.02297
28.24	33.1117	-8.02299
28.25	33.1117	-8.02302
28.26	33.1117	-8.02304
28.27	33.1117	-8.02307
28.28	33.1117	-8.02309
28.29	33.1117	-8.02312
28.3	33.1117	-8.02314
28.31	33.1117	-8.02317
28.32	33.1117	-8.0232
28.33	33.1116	-8.02322
28.34	33.1116	-8.02325
28.35	33.1116	-8.02328
28.36	33.1116	-8.02331
28.37	33.1116	-8.02334
28.38	33.1116	-8.02337
28.39	33.1116	-8.0234
28.4	33.1116	-8.02343
28.41	33.1116	-8.02346
28.42	33.1115	-8.02349
28.43	33.1115	-8.02353
28.44	33.1115	-8.02356
28.45	33.1115	-8.02359
28.46	33.1115	-8.02362
28.47	33.1115	-8.02366
28.48	33.1115	-8.02369
28.49	33.1115	-8.02373
28.5	33.1114	-8.02376
28.51	33.1114	-8.02379
28.52	33.1114	-8.02383
28.53	33.1114	-8.02386
28.54	33.1114	-8.0239
28.55	33.1114	-8.02393
28.56	33.1114	-8.02397
28.57	33.1114	-8.02401
28.58	33.1113	-8.02404
28.59	33.1113	-8.02408
28.6	33.1113	-8.02411
28.61	33.1113	-8.02415
28.62	33.1113	-8.02419
28.63	33.1113	-8.02422
28.64	33.1113	-8.02426
28.65	33.1113	-8.02429
28.66	33.1112	-8.02433
28.67	33.1112	-8.02437
28.68	33.1112	-8.0244
28.69	33.1112	-8.02444
28.7	33.1112	-8.02448
28.71	33.1112	-8.02451
28.72	33.1112	-8.02455
28.73	33.1111	-8.02459
28.74	33.1111	-8.02462
28.75	33.1111	-8.02466
28.76	33.1111	-8.02469
28.77	33.1111	-8.02473
28.78	33.1111	-8.02477
28.79	33.1111	-8.0248
28.8	33.1111	-8.02484
28.81	33.111	-8.02487
28.82	33.111	-8.02491
28.83	33.111	-8.02494
28.84	33.111	-8.02498
28.85	33.111	-8.02501
28.86	33.111	-8.02505
28.87	33.111	-8.02508
28.88	33.111	-8.02512
28.89	33.1109	-8.02515
28.9	33.1109	-8.02519
28.91	33.1109	-8.02522
28.92	33.1109	-8.02525
28.93	33.1109	-8.02529
28.94	33.1109	-8.02532
28.95	33.1109	-8.02535
28.96	33.1109	-8.02538
28.97	33.1109	-8.02541
28.98	33.1108	-8.02545
28.99	33.1108	-8.02548
29	33.1108	-8.02551
29.01	33.1108	-8.02554
29.02	33.1108	-8.02557
29.03	33.1108	-8.0256
29.04	33.1108	-8.02563
29.05	33.1108	-8.02566
29.06	33.1108	-8.02569
29.07	33.1107	-8.02571
29.08	33.1107	-8.02574
29.09	33.1107	-8.02577
29.1	33.1107	-8.0258
29.11	33.1107	-8.02582
29.12	33.1107	-8.02585
29.13	33.1107	-8.02587
29.14	33.1107	-8.0259
29.15	33.1107	-8.02592
29.16	33.1107	-8.02595
29.17	33.1107	-8.02597
29.18	33.1106	-8.02599
29.19	33.1106	-8.02602
29.2	33.1106	-8.02604
29.21	33.1106	-8.02606
29.22	33.1106	-8.02608
29.23	33.1106	-8.0261
29.24	33.1106	-8.02612
29.25	33.1106	-8.02614
29.26	33.1106	-8.02615
29.27	33.1106	-8.02617
29.28	33.1106	-8.02619
29.29	33.1106	-8.02621
29.3	33.1106	-8.02622
29.31	33.1106	-8.02624
29.32	33.1106	-8.02625
29.33	33.1105	-8.02626
29.34	33.1105	-8.02628
29.35	33.1105	-8.02629
29.36	33.1105	-8.0263
29.37	33.1105	-8.02631
29.38	33.1105	-8.02632
29.39	33.1105	-8.02633
29.4	33.1105	-8.02634
29.41	33.1105	-8.02635
29.42	33.1105	-8.02635
29.43	33.1105	-8.02636
29.44	33.1105	-8.02636
29.45	33.1105	-8.02637
29.46	33.1105	-8.02637
29.47	33.1105	-8.02638
29.48	33.1105	-8.02638
29.49	33.1105	-8.02638
29.5	33.1105	-8.02638
29.51	33.1105	-8.02638
29.52	33.1105	-8.02638
29.53	33.1105	-8.02638
29.54	33.1105	-8.02638
29.55	33.1105	-8.02637
29.56	33.1105	-8.02637
29.57	33.1105	-8.02637
29.58	33.1105	-8.02636
29.59	33.1105	-8.02635
29.6	33.1105	-8.02635
29.61	33.1105	-8.02634
29.62	33.1105	-8.02633
29.63	33.1105	-8.02632
29.64	33.1105	-8.02631
29.65	33.1105	-8.0263
29.66	33.1105	-8.02629
29.67	33.1105	-8.02628
29.68	33.1105	-8.02627
29.69	33.1105	-8.02625
29.7	33.1106	-8.02624
29.71	33.1106	-8.02623
29.72	33.1106	-8.02621
29.73	33.1106	-8.0262
29.74	33.1106	-8.02618
29.75	33.1106	-8.02616
29.76	33.1106	-8.02614
29.77	33.1106	-8.02613
29.78	33.1106	-8.02611
29.79	33.1106	-8.02609
29.8	33.1106	-8.02607
29.81	33.1106	-8.02605
29.82	33.1106	-8.02603
29.83	33.1106	-8.02601
29.84	33.1106	-8.02598
29.85	33.1107	-8.02596
29.86	33.1107	-8.02594
29.87	33.1107	-8.02592
29.88	33.1107	-8.02589
29.89	33.1107	-8.02587
29.9	33.1107	-8.02584
29.91	33.1107	-8.02582
29.92	33.1107	-8.02579
29.93	33.1107	-8.02577
29.94	33.1107	-8.02574
29.95	33.1107	-8.02572
29.96	33.1108	-8.02569
29.97	33.1108	-8.02566
29.98	33.1108	-8.02564
29.99	33.1108	-8.02561
30	33.1108	-8.02558
30.01	33.1108	-8.02555
30.02	33.1108	-8.02552
30.03	33.1108	-8.02549
30.04	33.1108	-8.02547
30.05	33.1108	-8.02544
30.06	33.1109	-8.02541
30.07	33.1109	-8.02538
30.08	33.1109	-8.02535
30.09	33.1109	-8.02532
30.1	33.1109	-8.02529
30.11	33.1109	-8.02526
30.12	33.1109	-8.02523
30.13	33.1109	-8.0252
30.14	33.1109	-8.02517
30.15	33.111	-8.02514
30.16	33.111	-8.02511
30.17	33.111	-8.02508
30.18	33.111	-8.02505
30.19	33.111	-8.02502
30.2	33.111	-8.02499
30.21	33.111	-8.02496
30.22	33.111	-8.02493
30.23	33.111	-8.0249
30.24	33.111	-8.02487
30.25	33.1111	-8.02484
30.26	33.1111	-8.02481
30.27	33.1111	-8.02478
30.28	33.1111	-8.02475
30.29	33.1111	-8.02472
30.3	33.1111	-8.02469
30.31	33.1111	-8.02466
30.32	33.1111	-8.02463
30.33	33.1111	-8.0246
30.34	33.1112	-8.02457
30.35	33.1112	-8.02454
30.36	33.1112	-8.02451
30.37	33.1112	-8.02448
30.38	33.1112	-8.02446
30.39	33.1112	-8.02443
30.4	33.1112	-8.0244
30.41	33.1112	-8.02437
30.42	33.1112	-8.02434
30.43	33.1112	-8.02431
30.44	33.1113	-8.02429
30.45	33.1113	-8.02426
30.46	33.1113	-8.02423
30.47	33.1113	-8.02421
30.48	33.1113	-8.02418
30.49	33.1113	-8.02415
30.5	33.1113	-8.02413
30.51	33.1113	-8.0241
30.52	33.1113	-8.02407
30.53	33.1113	-8.02405
30.54	33.1114	-8.02402
30.55	33.1114	-8.024
30.56	33.1114	-8.02397
30.57	33.1114	-8.02395
30.58	33.1114	-8.02393
30.59	33.1114	-8.0239
30.6	33.1114	-8.02388
30.61	33.1114	-8.02386
30.62	33.1114	-8.02383
30.63	33.1114	-8.02381
30.64	33.1114	-8.02379
30.65	33.1114	-8.02377
30.66	33.1115	-8.02375
30.67	33.1115	-8.02373
30.68	33.1115	-8.02371
30.69	33.1115	-8.02369
30.7	33.1115	-8.02367
30.71	33.1115	-8.02365
30.72	33.1115	-8.02363
30.73	33.1115	-8.02361
30.74	33.1115	-8.0236
30.75	33.1115	-8.02358
30.76	33.1115	-8.02356
30.77	33.1115	-8.02355
30.78	33.1115	-8.02353
30.79	33.1115	-8.02352
30.8	33.1115	-8.0235
30.81	33.1115	-8.02349
30.82	33.1115	-8.02347
30.83	33.1116	-8.02346
30.84	33.1116	-8.02345
30.85	33.1116	-8.02344
30.86	33.1116	-8.02343
30.87	33.1116	-8.02342
30.88	33.1116	-8.02341
30.89	33.1116	-8.0234
30.9	33.1116	-8.02339
30.91	33.1116	-8.02338
30.92	33.1116	-8.02337
30.93	33.1116	-8.02336
30.94	33.1116	-8.02336
30.95	33.1116	-8.02335
30.96	33.1116	-8.02335
30.97	33.1116	-8.02334
30.98	33.1116	-8.02334
30.99	33.1116	-8.02333
31	33.1116	-8.02333
31.01	33.1116	-8.02333
31.02	33.1116	-8.02333
31.03	33.1116	-8.02333
31.04	33.1116	-8.02333
31.05	33.1116	-8.02333
31.06	33.1116	-8.02333
31.07	33.1116	-8.02333
31.08	33.1116	-8.02333
31.09	33.1116	-8.02333
31.1	33.1116	-8.02334
31.11	33.1116	-8.02334
31.12	33.1116	-8.02335
31.13	33.1116	-8.02335
31.14	33.1116	-8.02336
31.15	33.1116	-8.02336
31.16	33.1116	-8.02337
31.17	33.1116	-8.02338
31.18	33.1116	-8.02339
31.19	33.1116	-8.0234
31.2	33.1116	-8.02341
31.21	33.1116	-8.02342
31.22	33.1116	-8.02343
31.23	33.1116	-8.02344
31.24	33.1116	-8.02345
31.25	33.1116	-8.02346
31.26	33.1116	-8.02347
31.27	33.1115	-8.02349
31.28	33.1115	-8.0235
31.29	33.1115	-8.02351
31.3	33.1115	-8.02353
31.31	33.1115	-8.02354
31.32	33.1115	-8.02356
31.33	33.1115	-8.02358
31.34	33.1115	-8.02359
31.35	33.1115	-8.02361
31.36	33.1115	-8.02363
31.37	33.1115	-8.02365
31.38	33.1115	-8.02366
31.39	33.1115	-8.02368
31.4	33.1115	-8.0237
31.41	33.1115	-8.02372
31.42	33.1115	-8.02374
31.43	33.1114	-8.02376
31.44	33.1114	-8.02378
31.45	33.1114	-8.0238
31.46	33.1114	-8.02382
31.47	33.1114	-8.02384
31.48	33.1114	-8.02386
31.49	33.1114	-8.02389
31.5	33.1114	-8.02391
31.51	33.1114	-8.02393
31.52	33.1114	-8.02395
31.53	33.1114	-8.02397
31.54	33.1114	-8.024
31.55	33.1114	-8.02402
31.56	33.1113	-8.02404
31.57	33.1113	-8.02407
31.58	33.1113	-8.02409
31.59	33.1113	-8.02411
31.6	33.1113	-8.02414
31.61	33.1113	-8.02416
31.62	33.1113	-8.02418
31.63	33.1113	-8.02421
31.64	33.1113	-8.02423
31.65	33.1113	-8.02426
31.66	33.1113	-8.02428
31.67	33.1113	-8.0243
31.68	33.1112	-8.02433
31.69	33.1112	-8.02435
31.7	33.1112	-8.02438
31.71	33.1112	-8.0244
31.72	33.1112	-8.02443
31.73	33.1112	-8.02445
31.74	33.1112	-8.02447
31.75	33.1112	-8.0245
31.76	33.1112	-8.02452
31.77	33.1112	-8.02455
31.78	33.1112	-8.02457
31.79	33.1111	-8.02459
31.8	33.1111	-8.02462
