t	V	DV/V0 in %
46.34	34.0233	-5.49072
46.35	34.0233	-5.49074
46.36	34.0233	-5.49076
46.37	34.0233	-5.49077
46.38	34.0233	-5.49079
46.39	34.0233	-5.4908
46.4	34.0233	-5.49081
46.41	34.0233	-5.49082
46.42	34.0233	-5.49083
46.43	34.0233	-5.49084
46.44	34.0233	-5.49085
46.45	34.0233	-5.49086
46.46	34.0233	-5.49086
46.47	34.0233	-5.49087
46.48	34.0233	-5.49087
46.49	34.0233	-5.49087
46.5	34.0233	-5.49088
46.51	34.0233	-5.49088
46.52	34.0233	-5.49088
46.53	34.0233	-5.49088
46.54	34.0233	-5.49087
46.55	34.0233	-5.49087
46.56	34.0233	-5.49087
46.57	34.0233	-5.49086
46.58	34.0233	-5.49086
46.59	34.0233	-5.49085
46.6	34.0233	-5.49084
46.61	34.0233	-5.49083
46.62	34.0233	-5.49082
46.63	34.0233	-5.49081
46.64	34.0233	-5.4908
46.65	34.0233	-5.49079
46.66	34.0233	-5.49078
46.67	34.0233	-5.49076
46.68	34.0233	-5.49075
46.69	34.0233	-5.49073
46.7	34.0233	-5.49071
46.71	34.0233	-5.4907
46.72	34.0234	-5.49068
46.73	34.0234	-5.49066
46.74	34.0234	-5.49064
46.75	34.0234	-5.49062
46.76	34.0234	-5.4906
46.77	34.0234	-5.49057
46.78	34.0234	-5.49055
46.79	34.0234	-5.49053
46.8	34.0234	-5.4905
46.81	34.0234	-5.49048
46.82	34.0234	-5.49045
46.83	34.0234	-5.49042
46.84	34.0235	-5.4904
46.85	34.0235	-5.49037
46.86	34.0235	-5.49034
46.87	34.0235	-5.49031
46.88	34.0235	-5.49028
46.89	34.0235	-5.49025
46.9	34.0235	-5.49022
46.91	34.0235	-5.49018
46.92	34.0235	-5.49015
46.93	34.0236	-5.49012
46.94	34.0236	-5.49008
46.95	34.0236	-5.49005
46.96	34.0236	-5.49002
46.97	34.0236	-5.48998
46.98	34.0236	-5.48994
46.99	34.0236	-5.48991
47	34.0236	-5.48987
47.01	34.0237	-5.48983
47.02	34.0237	-5.48979
47.03	34.0237	-5.48976
47.04	34.0237	-5.48972
47.05	34.0237	-5.48968
47.06	34.0237	-5.48964
47.07	34.0237	-5.4896
47.08	34.0238	-5.48956
47.09	34.0238	-5.48952
47.1	34.0238	-5.48948
47.11	34.0238	-5.48944
47.12	34.0238	-5.48939
47.13	34.0238	-5.48935
47.14	34.0238	-5.48931
47.15	34.0239	-5.48927
47.16	34.0239	-5.48923
47.17	34.0239	-5.48918
47.18	34.0239	-5.48914
47.19	34.0239	-5.4891
47.2	34.0239	-5.48905
47.21	34.024	-5.48901
47.22	34.024	-5.48897
47.23	34.024	-5.48892
47.24	34.024	-5.48888
47.25	34.024	-5.48883
47.26	34.024	-5.48879
47.27	34.0241	-5.48875
47.28	34.0241	-5.4887
47.29	34.0241	-5.48866
47.3	34.0241	-5.48861
47.31	34.0241	-5.48857
47.32	34.0241	-5.48852
47.33	34.0241	-5.48848
47.34	34.0242	-5.48844
47.35	34.0242	-5.48839
47.36	34.0242	-5.48835
47.37	34.0242	-5.4883
47.38	34.0242	-5.48826
47.39	34.0242	-5.48822
47.4	34.0243	-5.48817
47.41	34.0243	-5.48813
47.42	34.0243	-5.48809
47.43	34.0243	-5.48804
47.44	34.0243	-5.488
47.45	34.0243	-5.48796
47.46	34.0244	-5.48791
47.47	34.0244	-5.48787
47.48	34.0244	-5.48783
47.49	34.0244	-5.48779
47.5	34.0244	-5.48775
47.51	34.0244	-5.48771
47.52	34.0244	-5.48767
47.53	34.0245	-5.48762
47.54	34.0245	-5.48758
47.55	34.0245	-5.48754
